tParent,ebomL1,itemMaterialCost,bomQty,totalCost
367A4995G006,100T4149G003,153075.630666666,392.6163,153163.441099998
367A4999G006,100T3311G001,1882.2879999999996,2208.0,2802.000000600001
367A4999G006,108L8258G001,2317.64,40.0,9270.56
367A4999G006,108L8838G001,68835.334800004,2012.0,72175.50146667201
367A4999G006,108L9107G001,45757.509999999005,57.0,47127.09000000901
367A4999G009,104T1688G0007,129423.460466667,1500.25,1126185.7565667534
367A4999G009,106L1971G033,6152.057799998001,18.0,6249.6413999960005
367A4999G009,113T6854G0001,65776.28364000103,8884.0,77744.95529996001
367A4999G009,113T8336G0001,184446.356166667,65.0,206812.973833336
367A4999G009,362A2625G001,6035.160400001001,2469.0,9090.526166673999
367A4999G009,362A4091P711,15812.0,2.0,31624.0
367A4999G010,100T8193G006,46416362.32466663,16297.799999999994,48835791.36976725
367A4999G010,102T3122G002,14798443.416699974,1458.0,15008046.334900074
367A4999G010,104T1688G0007,776540.7627999993,9001.5,6757114.53940052
367A4999G010,106L1971G033,18456.173399994004,54.0,18748.924199988003
367A4999G010,113T6854G0001,394657.7018400053,53304.0,466469.7317997601
367A4999G010,113T8336G0001,1106678.137000002,390.0,1240877.843000016
367A4999G010,188D9489G017,72226.40659999798,180.0,91327.93719999609
367A4999G010,362A2625G001,36210.96240000594,14814.0,54543.157000043895
367A4999G010,362A4091P711,94872.0,12.0,189744.0
367A4999G011,100T8193G006,9283272.464933345,3259.5600000000004,9767158.273953458
367A4999G011,102T3122G002,4932814.472233338,486.0,5002682.111633376
367A5016G003,101T9158G002,536220.0459333359,1391.96,805811.0645613894
367A5016G003,102T8803G002,530739.1047333342,904.0,894786.543866686
367A5016G003,314B7170G025,439845.926866668,1110.0,878718.3121334561
367A5018G006,100T0494G001,5801.88,9.0,6357.76
367A5018G007,109E9652G008,35932.123033336,15.0,36147.50490000199
367A5018G007,119E1196G001,528.257366666,1521.0,104418.815733331
367A5018G009,100T3311G001,470.572,552.0,700.50000015
367A5018G010,244C3580G001,317.84999999999997,18.0,321.50999999999993
367A5030G015,398A1185G007,20702.573333334,33.0,33663.073333334
367A5030G016,398A1185G007,20702.573333334,33.0,33663.073333334
367A5030G017,398A1185G007,20702.573333334,33.0,33663.073333334
367A5031G001,104L4736G003,6266.3940666670005,204.0,8078.146666601
367A5038G005,116E3427G028,1022973.6256000018,809.8040799999994,349639.32590511214
367A5049G005,100T6370G005,57803.93680000002,2220.00032,78187.18819995804
367A5049G005,111L4970G001,100785.1666,10.0,100785.1666
367A5049G005,133E8555G001,8756.322366664996,433.62999999999994,8977.242399995997
367A5049G005,146E6501G001,203.433333334,20.0,262.920000002
367A5049G007,100T6370G005,86705.90520000007,3330.00048,117280.78229993707
367A5049G007,111L4970G001,151177.7499,15.0,151177.7499
367A5049G007,133E8555G001,8756.322366664996,433.62999999999994,8977.242399995997
367A5049G007,146E1497G001,523348.18509999855,2860.7655000000013,934405.4577999957
367A5049G007,146E6501G001,305.1500000009999,30.0,394.380000003
367A5056G004,143E4239G003,2111.876366667,385.0,5008.036133334
367A5063G005,356B2202G017,98333.201399998,995.74,200325.492800002
367A5105G003,219B6374G002,521.5041,43.0,4346.5041
367A5105G006,101T1327G001,202599.164400002,600.0,432472.366800062
367A5105G006,101T1330G0001,1887096.0500666678,2524.00002,2547263.75786674
367A5108G002,115T2690G0002,1579101.9024000007,2397.288,1593948.8699999999
367A5108G002,118T8344G0004,1746283.3162999996,3258.2999999999984,1783103.9398999994
367A5108G003,115T2690G0002,1579101.9024000007,2397.288,1593948.8699999999
367A5108G003,118T8344G0004,1746283.3162999996,3258.2999999999984,1783103.9398999994
367A5115G005,103T4560G0001,26763.248133333997,692.0,37691.415399998004
367A5115G005,108L4955G001,12966.666666668,20.0,19946.666666671998
367A5115G005,108L8838G001,34417.66740000201,1006.0,36087.750733336004
367A5115G005,143E4458G005,110974.105466668,5300.002559999999,376689.71548914886
367A5115G006,100T6006G001,3080.1651999979995,335.0,4341.402999988
367A5115G006,146E1405G002,22289.751200000002,169.27600000000007,23794.865799989
367A5115G006,231D2651G003,22683.747933334,171.0,25496.56386667
367A5115G009,112T5600G0020,121200.0,7.0,121200.0
367A5136G004,105T6357G0001,3594.21585,969.0,4166.827000020004
367A5136G007,109T4375G0001,340751.99989999994,65.0,340751.99989999994
367A5136G007,115T2690G0001,6842038.024899999,11584.248000000003,6905653.845999996
367A5136G007,115T2726G0001,4186446.3706000005,4108.0,4212206.5271000005
367A5136G007,118T4972G0001,177783.359100012,44577.0,224146.37670012002
367A5136G007,231D2651G003,294888.7231333422,2223.0,331455.33026671014
367A5170G001,149D2999G007,8800.875966666,23.00002,31185.135966666
367A5183G001,224B9190G001,3.166666667,5.0,12.666666668
367A5183G001,324A3989G002,80286.580166667,1214.50001,102255.00628194
367A5185G011,146E4124G002,80848.56426666823,3488.0,143472.4970666681
367A5185G011,158T7024G0001,53829.0,3.0,53829.0
367A5185G011A,146E4124G002,60636.42320000093,2616.0,107604.37280000109
367A5185G011B,146E4124G002,60636.42320000093,2616.0,107604.37280000109
367A5193G002,277A2917P001,62511.03989999896,91.0,63912.95339999898
367A5201G001,324A3989G002,80286.580166667,1214.50001,102255.00628194
367A5206G003,116E3427G028,511486.812800001,404.9020400000001,174819.66295255607
367A5215G005,113T7353G0001,151.366666667,10.0,186.343333336
367A5217G003,241C2820G001,41181.75409999999,816.0,73179.23066666501
367A5217G009,141E3649G002,4172.726466665999,287.0,5725.464666671999
367A5227G006,117E8212G002,90813.66523333908,994.0,116685.73126679708
367A5238G009,110T4552P024,41659.189,2.0,41659.189
367A5249G001,131E4539G002,12098.378606667002,670.0,17159.703306553
367A5249G001,131E4611G001,3327.3522,263.0,3899.402000005
367A5249G001,241C2820G001,41181.75409999999,816.0,73179.23066666501
367A5249G010,357B3716G004,87125.93333333399,10.0,87125.93333333399
367A5253G001,324A3989G002,80286.580166667,1214.50001,102255.00628194
367A5254G011,103T9204G0001,64.9556,68.0,116.835766667
367A5254G012,101T1327G001,101299.58220000101,299.00008,120701.373396303
367A5254G012,101T8394G001,71192.66693333599,288.70004,73690.722794772
367A5254G012,103E8131G006,19259.464999995987,1741.95009,27212.152425775355
367A5254G012,91026620G019WOB,505561.2216,2.0,505561.2216
367A5254G012,91116715G026WOB,1366870.7178,4.0,1366870.7178
367A5254G014,105T5427G0004,537845.3857333388,3739.09002,631563.47142001
367A5254G014,112T3120G0001,320171.036899999,107.00001,338896.21610000497
367A5266G005,196D7620G001,8057.602800001,47.0,8390.900800006
367A5272G002,137E2242G002,14588.851866668001,341.0,36260.33183333899
367A5283G002,101T1327G001,405198.3288000041,1200.0,864944.733600124
367A5283G002,103T2477G0002,9559128.62986667,17332.36016000001,11405019.299146865
367A5283G002,137E2159G011,162978.17743332507,2198.08333,282105.563733031
367A5299G007,224B9190G002,4.17,9.0,26.336666669
367A5299G008,224B9190G002,4.17,9.0,26.336666669
367A5301G001,241C2820G002,31157.754099999995,816.0,63155.23066666498
367A5302G001,131E4539G002,12098.378606667002,670.0,17159.703306553
367A5302G001,241C2820G001,41181.75409999999,816.0,73179.23066666501
367A5306G006,101T1327G001,303898.74660000304,900.0,648708.5502000931
367A5306G006,101T2065G001,60605.66739999899,720.2727,99238.51269999894
367A5306G006,101T5789G001,34407.05366666601,212.0,146712.749533338
367A5306G006,110T5364G002,131775.73933333403,102.0,183946.91153333598
367A5306G006,112T3488G0001,1491.841133332,154.0,1743.7954666399996
367A5306G006,119E2094G031,519859.13019999856,1848.1799999999998,738645.5073999509
367A5306G006,143E5244G004,165021.96210000306,630.0,171548.17969997384
367A5331G005,398A1185G007,82810.29333333607,132.0,134652.29333333607
367A5342G002,104L4736G003,6266.3940666670005,204.0,8078.146666601
367A5345G005,204D4565G050,1188023.810566674,3169.3209999999985,1361234.6276600056
367A5345G007,101T0928G001,17718.200799999995,823.0,42630.052799996985
367A5346G001,104L4736G003,6266.3940666670005,204.0,8078.146666601
367A5346G001,133E8483G001,3404.8175666660004,1230.0,5343.122799793
367A5346G001,357A1826G043,4425.730533333999,184.0,5510.149000049999
367A5361G004,141E3649G002,4172.726466665999,287.0,5725.464666671999
367A5361G005,244C3580G001,317.84999999999997,18.0,321.50999999999993
367A5361G008,107T3627G0002,6673899.231866665,7309.5199999999995,7129328.750266475
367A5361G008,147E1346G002,2210055.4739333466,6158.08,2580556.8730665334
367A5361G009,110T5364G001,160873.35900000102,123.0,204199.14290000396
367A5361G009,111T0258G0001,622863.3201999865,38819.46000000001,1104527.2150999843
367A5361G009,112T2431P001,15811.349999999999,3.0,15811.349999999999
367A5361G009,241C2820G004,33525.548099999985,2394.0,50039.40679999497
367A5361G010,102T2488G001,5674.699999995,2385.0,8303.163333285001
367A5361G010,259B2442G01,43.6422,20.0,872.844
367A5361G010,398A5548G0001,20822.98800000001,36.0,21151.433200000007
367A5361G011,107T3627G0002,6673899.231866665,7309.5199999999995,7129328.750266475
367A5361G011,147E1346G002,2210055.4739333466,6158.08,2580556.8730665334
367A5382G002,100T8757G001,47860.518466667,111.1302,69508.232900001
367A5382G003,141E3649G002,4172.726466665999,287.0,5725.464666671999
367A5389G007,104T3739G0001,255035.983700001,213.0,259907.49899999407
367A5395G001,324A3989G002,80286.580166667,1214.50001,102255.00628194
367A5397G005,137E2242G002,14588.851866668001,341.0,36260.33183333899
367A5397G006,137E2242G002,14588.851866668001,341.0,36260.33183333899
367A5397G011,143E4458G005,83230.57910000105,3975.001919999999,282517.286616862
367A5397G012,143E4458G005,83230.57910000105,3975.001919999999,282517.286616862
367A5397G013,334A4470P002,15205.0,1.0,15205.0
367A5398G003,102T2488G001,1134.9399999989998,477.0,1660.6326666569996
367A5398G004,110T5364G001,53641.119666667,39.0,68166.380966668
367A5398G004,113T1110P001,5061.0,2.0,5061.0
367A5398G004,241C2820G004,22350.365399999988,1596.0,33359.60453332999
367A5403G002,143E4239G003,2111.876366667,385.0,5008.036133334
367A5412G002,361A2225G025,14789.445900000002,163.69999999999993,38074.783633336985
367A5412G007,111T2084G0001,7808.570499998998,2082.0,11659.244999981995
367A5412G007,112T7022P0106,24900.0,6.0,49800.0
367A5412G007,121T9619G0004,14192.373679992015,1707.0,16910.60135997899
367A5412G007,146E2580G014,58945.22760000004,198.0,62193.74640000599
367A5412G007,356B2202G017,393332.8055999913,3982.959999999998,801301.9712000078
367A5412G007,389A4104P001,16195.41,3.0,16195.41
367A5412G008,112T7022P0106,16600.0,4.0,33200.0
367A5412G008,146E2580G014,39296.81840000001,132.0,41462.497600004
367A5412G008,356B2202G017,196666.402799996,1991.4799999999993,400650.9856000041
367A5412G008,389A4104P001,10796.94,2.0,10796.94
367A5421G004,100T6006G001,9240.495599993988,1005.0,13024.208999964
367A5421G005,119E9302G004,54487.96276666699,436.25,59234.764166668
367A5422G001,133E8555G001,8756.322366664996,433.62999999999994,8977.242399995997
367A5428G010,100T6370G011,57595.82486666602,2204.0,77936.74046662204
367A5428G010,108L4955G001,6483.333333334,10.0,9973.333333335999
367A5428G011,100T6370G011,57595.82486666602,2204.0,77936.74046662204
367A5428G011,108L4955G001,6483.333333334,10.0,9973.333333335999
367A5428G013,108L4955G001,6483.333333334,10.0,9973.333333335999
367A5430G005,204D4565G050,4752095.242266672,12677.284000000029,5444938.510640016
367A5435G015,137E2242G002,14588.851866668001,341.0,36260.33183333899
367A5435G023,100T4149G003,153075.630666666,392.6163,153163.441099998
367A5435G024,100T4149G003,153075.630666666,392.6163,153163.441099998
367A5442G003,146E2580G011,418118.68333332223,760.0,456813.12866667967
367A5442G003,186C1442G003,70959.71050001992,1245.0,71115.37000022993
367A5442G003,389A4104P002,136332.12,20.0,136332.12
367A5442G003,389A7301P215,357700.0,20.0,357700.0
367A5442G004,146E2580G011,41811.86833333201,76.0,45681.312866668006
367A5442G004,389A4104P002,13633.212,2.0,13633.212
367A5442G004,389A7301P215,35770.0,2.0,35770.0
367A5442G005,101T4732G002,1585.842640001,1688.0,11763.490000283
367A5455G003,324A3989G002,80286.580166667,1214.50001,102255.00628194
367A5457G010,110T3978G0001,712.2885733329998,772.0,1220.499180101
367A5457G010,110T4960G0001,889.455866667,202.0,1275.579399937
367A5457G011,117T6867G0001,11570.897166666,659.0,17721.693999986
367A5457G011,117T7022G0001,8688.166366665997,199.0,9507.862699997002
367A5457G011,118T1257P0001,35651.0,1.0,35651.0
367A5457G011,118T1919P0001,256377.0,1.0,256377.0
367A5457G011,118T2820G0001,12091.670033333,3728.0,19423.396399970003
367A5457G011,118T4113G0001,813.923433333,281.0,5791.823333296001
367A5457G011,141E7374G003,8310.661566667002,49.0,64140.435566667
367A5457G012,117T6867G0001,11570.897166666,659.0,17721.693999986
367A5457G012,117T7022G0001,8688.166366665997,199.0,9507.862699997002
367A5457G012,118T1257P0001,35651.0,1.0,35651.0
367A5457G012,118T1919P0001,256377.0,1.0,256377.0
367A5457G012,118T2820G0001,12091.670033333,3728.0,19423.396399970003
367A5457G012,118T4113G0001,813.923433333,281.0,5791.823333296001
367A5457G012,141E7374G003,8310.661566667002,49.0,64140.435566667
367A5459G008,362A1344P011,424.8921,54.0,11472.0867
367A5463G001,104L4736G003,6266.3940666670005,204.0,8078.146666601
367A5463G001,357A1826G043,4425.730533333999,184.0,5510.149000049999
367A5472G006,204D4565G025,1267595.6937333406,3063.3209999999985,1448784.8336599818
367A5474G012,139E4882G010,360707.20243334223,2196.6666399999995,575441.8901336071
367A5476G005,108L8838G001,17208.833700001003,503.0,18043.875366668
367A5476G005,137E2242G002,14588.851866668001,341.0,36260.33183333899
367A5476G007,106T7717G001,47128.893533334,1513.0,57813.607799982
367A5476G007,241C2882G014,17127.300166666995,847.0,29111.717766666996
367A5476G007,ENC1537,1081.206666667,1.0,1081.206666667
367A5476G008,110T6093G0003,153336.0,21.0,153336.0
367A5476G008,112T7200G0002,13914.97215999801,6228.0,19816.900760378012
367A5476G009,100T6852G011,8791085.861199982,1416.0,8819226.820399959
367A5476G009,101T7359G026,21176172.707800083,10162.04999999999,22256994.771867663
367A5476G009,111L4183G001,150984.75,15.0,150984.75
367A5476G009,133E8555G001,26268.967099994992,1300.8899999999999,26931.727199987992
367A5476G009,146E6501G001,305.1500000009999,30.0,394.380000003
367A5476G010,115T2690G0001,3157863.7037999993,5346.575999999999,3187224.852000001
367A5476G010,115T2726G0001,1932206.0171999997,1896.0,1944095.3201999997
367A5495G006,101T0928G001,88591.00400000025,4115.0,213150.26399998504
367A5495G006,109E9348G007,24808.829666665,105.0,37156.32733333
367A5495G006,110T5364G002,329339.34833333496,275.0,458867.2788333399
367A5495G006,144E7421G026,22943.155333332004,440.0,229900.90919996396
367A5495G006,146E3629G002,27736.712800000016,464.0,145296.18240000005
367A5495G006,158T7015G0001,94524.0,3.0,94524.0
367A5495G006B,101T0928G001,35436.401599999976,1646.0,85260.10559999407
367A5495G006B,109E9348G007,9923.531866666002,42.0,14862.530933332
367A5495G006B,110T5364G002,131775.73933333403,102.0,183946.91153333598
367A5495G006B,144E7421G026,11471.577666665999,220.0,114950.45459998201
367A5495G006B,146E3629G002,13868.3564,232.0,72648.0912
367A5495G006B,158T7015G0001,63016.0,2.0,63016.0
367A5499G001,169B1019G004,225690.33020000393,1361.53,575467.9657333579
367A5512G011,141E2351G001,969.1010733340001,1691.0,2609.734640534001
367A5512G011,143E6318G001,30642.722266665995,886.6100000000001,38592.918196725994
367A5512G011,323E1424G002,18867.29276667499,352.0004,3529.4668485903344
367A5512G011,813L2900G005,90567.123066664,455.23,93927.45829998402
367A5512G018,141E2351G001,969.1010733340001,1691.0,2609.734640534001
367A5512G018,143E6318G001,30642.722266665995,886.6100000000001,38592.918196725994
367A5512G018,323E1424G002,18867.29276667499,352.0004,3529.4668485903344
367A5512G018,813L2900G005,90567.123066664,455.23,93927.45829998402
367A5512G024,141E2351G001,969.1010733340001,1691.0,2609.734640534001
367A5512G024,143E6318G001,30642.722266665995,886.6100000000001,38592.918196725994
367A5512G024,323E1424G002,18867.29276667499,352.0004,3529.4668485903344
367A5512G024,813L2900G005,90567.123066664,455.23,93927.45829998402
367A5512G033,102T5390G001,2588.938933334001,214.0,2961.7888000320004
367A5512G034,100T0494G001,11603.76,18.0,12715.52
367A5512G034,100T3075G002,307.844666664,124.0,389.8637333199999
367A5512G034,102T5390G001,2588.938933334001,214.0,2961.7888000320004
367A5512G034,106L2290G018,33971.2954,9.0,44161.915
367A5512G035,100T0494G001,5801.88,9.0,6357.76
367A5512G035,100T3075G002,307.844666664,124.0,389.8637333199999
367A5512G035,102T5390G001,2588.938933334001,214.0,2961.7888000320004
367A5512G035,106L2290G018,67942.5908,18.0,88323.83
367A5512G042,108L3872G001,7379.611800002999,66.0,8325.573600000002
367A5523G033,100T1067G005,350151.07293333183,1829.1769999999997,606919.4014000002
367A5524G007,100T4144G002,2236.2880000000005,2204.0,3156.000000600001
367A5524G007,111L4970G001,251962.9165,25.0,251962.9165
367A5524G007,112T5600G0001,570496.0,24.0,570496.0
367A5524G007,117T5159G0002,29641.19242666797,11272.0,46887.451760656026
367A5524G007,133E8555G001,35025.289466660055,1734.5199999999998,35908.96959998407
367A5524G007,241C2882G014,68509.20066666804,3388.0,116446.87106666795
367A5527G002,101T1327G001,101299.58220000101,300.0,216236.18340003098
367A5527G002,101T2065G001,20201.889133333,240.09089999999998,33079.504233333006
367A5527G002,101T2521G001,11169.613133333,196.07406,11741.847666665999
367A5527G002,101T5789G001,17203.526833333,106.0,73356.37476666899
